76750000,72242311,25,26ac354d3e604e05,80270.6
77000000,72477864,25,83a310a96f41bdd3,80815.4
77250000,72713163,25,f6219963c3096828,81357.2
77500000,72948403,25,53f804bfd7275f43,81901.9
77750000,73183753,25,3614db83e9a6c8fb,82450.3
78000000,73419205,25,6a615e5ca4d8f449,83002.1
78250000,73654509,25,2de0a4e36236e6c2,83556.8
78500000,73890117,25,212c344dd30f37ec,84115.8
78750000,74125715,25,36db10740dcbbf9b,84681.9
79000000,74360665,25,fcde186bac394ad8,85246.3
79250000,74595733,25,1d41e0e079a14e2a,85815.6
79500000,74831018,25,39e2f6077f03d34b,86390.0
79750000,75066324,25,b0b357d6a403b731,86974.6
80000000,75301508,25,ce8011f9d466e404,87534.0
80250000,75536782,25,33ae28230cea0920,88095.7
80500000,75772291,25,6f33457638c79228,88658.8
80750000,76007830,25,df0333037eeb86ce,89224.2
81000000,76243403,25,9c0145a796e18b95,89792.1
81250000,76478728,25,512a08a5774e04d7,90362.7
81500000,76714145,25,02efb1accc7bd22e,90935.5
81750000,76949289,25,cfab5c33726e4329,91511.4
82000000,77184121,25,23fa70f9c44e9b0b,92089.5
82250000,77419289,25,3e2e3667fb242118,92669.9
82500000,77654659,25,cb05d5cfb3ec09aa,93256.0
82750000,77889787,25,1124f02ddc98aab9,93842.0
83000000,78125126,25,60c34be7976903e1,94430.6
83250000,78360487,25,eb58d329c87a3610,95022.0
83500000,78595738,25,eff02819b6d1c97c,95616.8
83750000,78831125,25,b0ce78e5d4c47c87,96217.7
84000000,79066290,25,737dbd15e6beec08,96847.1
84250000,79301910,25,07f419b706407459,97502.7
84500000,79537184,25,5ae60816e198fcd9,98140.5
84750000,79772358,25,6f34fd0d40a4d2fc,98777.4
85000000,80007948,25,f4f960f4b0d806cf,99417.9
85250000,80242822,25,403142b93e175051,100090.8
85500000,80478274,25,08f1e5367f18637e,100708.3
85750000,80713273,25,dd6dd3bb8fc5d11f,101326.8
86000000,80948458,25,7d20d667c44ed267,101947.6
86250000,81183946,25,b688b3da21aa34cf,102571.0
86500000,81419351,25,cf93bbc7e2e337f4,103197.5
86750000,81654908,25,ee8cb31136754843,103827.8
87000000,81890154,25,7a0fb9367ac73bb8,104463.0
87250000,82125507,25,3d62210dcb7af840,105164.2
87500000,82360629,25,e5c547b391715bf4,105993.5
87750000,82595920,25,e262fc96d1594eef,106833.1
88000000,82831565,25,26b3fd1e286bb6f6,107653.6
88250000,83066711,25,c4d7fbd81227cf5e,108470.8
88500000,83302022,25,1c68749f0b9e12ce,109271.6
88750000,83537170,25,e88124d2105ff731,110112.7
89000000,83772647,25,8ed71418d1b450a6,110908.3
89250000,84007859,25,5fd6d19c98543f90,111717.3
89500000,84243538,25,b74f1e8769957df1,112486.5
89750000,84478361,25,d65e5269fd5f6bfd,113260.4
90000000,84713633,25,45967ba1a7b08005,114052.2
90250000,84949207,25,080dbe7b32f05582,114809.3
90500000,85184706,25,89f62d445358b90f,115561.2
90750000,85419559,25,4c5c063ca99676fd,116341.4
91000000,85655052,25,29ba3ec20bd73e56,117125.0
91250000,85890717,25,f175ca700ea555a8,117823.8
91500000,86126027,25,57dee92a9218bf6c,118503.4
91750000,86361316,25,bb0558e752d62c28,119185.0
92000000,86596145,25,a0d09e80d02528d7,119975.3
92250000,86831057,25,2722aa05bea228d7,120820.3
92500000,87066648,25,35a801bb03f2b8a2,121656.1
92750000,87301674,25,e1eaba9111005699,122446.0
93000000,87537204,25,c45adfb8d56142ef,123140.9
93250000,87772745,25,6b452ae373805be5,123837.5
93500000,88007759,25,a74f55252ea24733,124536.6
93750000,88243070,25,5587dfeaa4ea56dd,125238.4
94000000,88478109,25,080e620c62366991,125942.7
94250000,88713390,25,acc33609082a1e09,126650.2
94500000,88948725,25,88a5947862a4c972,127360.6
94750000,89184041,25,9915a829cb57a72d,128073.6
95000000,89419646,25,6616dcbe735a2ce8,128790.7
95250000,89654969,25,7b60465647e06ea2,129511.0
95500000,89890333,25,c2d8c15030fcad2e,130233.1
95750000,90125734,25,ffbf423f1f41f8de,130956.5
96000000,90361207,25,a2367e130cf0312e,131689.0
96250000,90596684,25,cfe459f9b78d29f8,132499.5
96500000,90831744,25,f4ba02f1ca285b51,133322.9
96750000,91067187,25,d6db358893e55432,134121.0
97000000,91302689,25,37d3ed8d79543896,134961.7
97250000,91537686,25,d8fe1832cf7853e7,135767.2
97500000,91772716,25,86e8dbae09579221,136644.1
97750000,92008031,25,9478c8f531f2646a,137456.8
98000000,92242892,25,8e1d59b0e3e6a687,138234.1
98250000,92478155,25,cdf31012e171051a,138989.8
98500000,92713471,25,6963e2177a9bba0c,139748.6
98750000,92948849,25,a92bdf77f5b21f5d,140511.6
99000000,93184252,25,b5eba9345522a125,141276.6
99250000,93419144,25,d9b21c45d03a003e,142045.9
99500000,93654351,25,4752e083a363ef13,142821.2
99750000,93889795,25,8cc708ab5936b250,143598.3
100000000,94125050,25,fd4332e892cc1fab,144374.8
